timestamp,open,high,low,close,volume
2024-04-30,3695323.9,3744995.0,3439862.4,3522158.6,33.833145
2024-05-01,3521694.8,3526681.0,3286218.1,3368549.7,33.8827081
2024-05-02,3367255.6,3428934.3,3310352.6,3405024.8,30.3578972
2024-05-03,3404571.1,3628410.3,3390000.0,3611267.9,25.4491576
2024-05-04,3611267.9,3700000.0,3554473.3,3623613.3,23.2336119
2024-05-05,3623770.4,3679996.0,3580000.1,3650120.9,26.6636513
2024-05-06,3652094.8,3728302.6,3591234.5,3620891.2,28.3361832
2024-05-07,3621935.1,3676999.9,3560026.4,3566570.8,29.5871998
2024-05-08,3566092.1,3605815.5,3500678.5,3513678.0,27.3292438
2024-05-09,3513678.0,3634155.1,3485620.9,3616187.9,28.7384589
2024-05-10,3613913.3,3630000.0,3460000.0,3516615.8,29.6202309
2024-05-11,3515397.7,3538600.3,3485294.8,3505556.8,27.9216948
2024-05-12,3507743.9,3555547.7,3492837.3,3540561.2,26.946512
2024-05-13,3540315.3,3650000.0,3507000.0,3624467.2,28.9208479
2024-05-14,3624539.8,3633600.0,3537404.7,3557550.6,30.1932142
2024-05-15,3557654.0,3809995.0,3552329.9,3792576.4,30.8183822
2024-05-16,3793149.2,3810000.0,3724351.4,3736120.7,23.002295
2024-05-17,3736140.4,3870000.0,3734561.6,3842266.5,20.5918368
2024-05-18,3842265.9,3882170.1,3828701.4,3854243.3,17.5931978
2024-05-19,3854000.3,3893606.5,3819522.8,3825042.3,19.2844187
2024-05-20,3823686.1,4000000.0,3816447.0,3973435.7,24.3974363
2024-05-21,3973577.8,4100000.0,3879361.0,4041970.9,33.2132614
2024-05-22,4042873.5,4088332.9,4000579.6,4010731.4,24.4495179
2024-05-23,4011285.4,4060000.0,3850001.0,3950000.0,25.4043807
2024-05-24,3951502.3,4023941.9,3883495.8,3991049.4,22.4880731
2024-05-25,3989960.0,4033270.9,3987256.0,4021631.8,20.1618684
2024-05-26,4022235.4,4038221.8,3971293.0,3987140.0,18.2149478
2024-05-27,3986017.1,4080000.0,3970000.0,4026329.2,23.6018473
2024-05-28,4025873.6,4034286.8,3912187.5,3970000.1,24.9084728
2024-05-29,3970126.9,4004471.4,3924908.4,3946596.0,22.1546116
2024-05-30,3946934.5,4060262.8,3937844.1,4007883.7,23.9855579
2024-05-31,4008238.1,4027101.0,3961146.9,3967688.5,19.3981782
2024-06-01,3967390.1,3979586.6,3966000.0,3973224.6,16.9574643
2024-06-02,3972990.7,3999999.9,3960000.1,3976790.9,18.3067491
2024-06-03,3976025.4,4100000.0,3970000.1,4023556.6,23.6014668
2024-06-04,4023513.3,4141184.4,4020137.0,4117731.4,21.9099767
2024-06-05,4119333.0,4195000.0,4100942.1,4152690.6,22.4422022
2024-06-06,4155050.7,4187231.0,4120126.5,4157083.5,18.8841368
2024-06-07,4160177.3,4195896.7,4027921.0,4093843.0,23.8492337
2024-06-08,4087845.5,4119999.9,4063986.8,4076369.5,19.4921193
2024-06-09,4074534.0,4105000.0,4067358.2,4096629.9,16.2050472
2024-06-10,4096805.6,4117976.8,4079454.1,4083535.7,18.5480123
2024-06-11,4083535.7,4093022.6,3900001.0,3959747.0,22.1110204
2024-06-12,3958966.2,4103484.4,3942294.3,4003729.4,20.4881641
2024-06-13,4002964.1,4028392.7,3910600.0,3933477.3,19.8067867
2024-06-14,3933818.8,3958082.0,3863661.2,3882741.8,16.2203634
2024-06-15,3882741.8,3909955.0,3879578.0,3896150.0,15.3260979
2024-06-16,3896272.0,3924710.0,3884134.1,3909398.6,11.5084893
2024-06-17,3908785.9,3949470.5,3846052.8,3913447.4,15.4403674
2024-06-18,3914230.3,3916873.7,3780108.0,3845485.2,25.9191599
2024-06-19,3847335.7,3873562.5,3805430.9,3817599.7,22.8145253
2024-06-20,3818358.7,3900000.0,3805034.0,3822076.8,18.7314377
2024-06-21,3818416.6,3833036.4,3755040.0,3798837.0,18.7098225
2024-06-22,3797685.4,3806766.8,3780000.0,3791189.3,17.0501902
2024-06-23,3790557.5,3809088.0,3740666.9,3741026.1,14.7133318
2024-06-24,3741984.7,3760133.1,3482210.3,3557421.7,21.2431434
2024-06-25,3557797.8,3699157.5,3190000.0,3656623.2,27.4464692
2024-06-26,3658694.6,3699488.9,3594006.5,3599069.7,23.7617656
2024-06-27,3598695.4,3671260.0,3581819.0,3631280.6,23.4140317
2024-06-28,3631280.6,3663784.0,3536379.8,3553441.3,18.0088095
2024-06-29,3553441.3,3596550.0,3553441.3,3580502.5,15.2045807
2024-06-30,3579884.3,3690612.7,3565284.9,3680970.7,17.7133537
2024-07-01,3680522.4,3741968.5,3663037.5,3684271.6,25.9241894
2024-07-02,3684271.6,3716895.5,3628147.9,3640184.0,25.0456697
2024-07-03,3640184.0,3656819.1,3503936.7,3545863.1,16.1042079
2024-07-04,3545863.1,3559299.1,3358542.2,3375603.7,12.2686755
2024-07-05,3375603.7,3387195.2,3175702.1,3343457.0,15.7467746
2024-07-06,3343421.3,3440565.3,3298825.2,3432980.7,6.3987256
2024-07-07,3432980.7,3434568.4,3279697.5,3288475.1,6.2790425
2024-07-08,3288475.1,3413715.6,3203862.9,3332013.3,9.0368239
2024-07-09,3332013.3,3405039.8,3307128.7,3395193.9,8.7501339
2024-07-10,3395193.9,3472564.4,3342716.8,3370258.4,7.8366209
2024-07-11,3370258.4,3468635.1,3335504.5,3345414.3,12.6863813
2024-07-12,3345089.1,3405384.5,3302816.9,3379633.7,11.9515962
2024-07-13,3379633.7,3475516.4,3376826.3,3454170.6,6.2354934
2024-07-14,3452148.7,3571305.4,3451527.4,3547642.2,6.2925062
2024-07-15,3548722.2,3782162.0,3543086.0,3772903.7,16.98098
2024-07-16,3772903.7,3799966.0,3642035.0,3788609.2,17.8851287
2024-07-17,3788609.2,3830000.0,3711738.2,3724896.7,17.9688072
2024-07-18,3724896.7,3789998.3,3686510.3,3725797.4,20.3444823
2024-07-19,3725797.4,3914866.0,3686095.9,3878655.2,17.1915604
2024-07-20,3878655.2,3925825.7,3853730.0,3902512.1,3.626932
2024-07-21,3902512.1,3968803.4,3839480.2,3959627.4,4.7853893
2024-07-22,3959627.4,3980000.0,3892551.1,3948124.6,8.1628349
2024-07-23,3948124.6,3955846.0,3830104.9,3859779.7,12.9093758
2024-07-24,3859779.7,3915953.4,3814823.9,3821927.6,18.1211469
2024-07-25,3824548.0,3864999.9,3723242.3,3859747.7,25.6261657
2024-07-26,3859747.7,3968116.9,3835027.8,3963071.1,16.6635717
2024-07-27,3963071.1,4020712.0,3905034.1,3968175.3,7.3894862
2024-07-28,3968175.3,3982906.5,3926396.5,3980666.3,3.8660136
2024-07-29,3980666.3,4078837.5,3900000.0,3918069.3,7.9128313
2024-07-30,3918231.0,3935308.8,3848033.4,3887358.9,7.6750033
2024-07-31,3887358.9,3914376.3,3790000.0,3793241.5,8.602679
2024-08-01,3793241.5,3837428.3,3652349.0,3826718.3,21.6625257
2024-08-02,3826857.0,3832505.8,3585645.0,3596460.1,22.4363896
2024-08-03,3596460.1,3633882.0,3508000.0,3547636.4,7.9997561
2024-08-04,3547636.4,3571847.5,3350000.0,3397630.2,8.7737196
2024-08-05,3397630.2,3409718.4,2912698.9,3185655.9,43.0925884
2024-08-06,3181838.7,3329773.8,3181202.3,3279819.9,14.6318134
2024-08-07,3279819.9,3358480.8,3166546.9,3197844.5,25.0619551
2024-08-08,3197844.5,3624289.1,3176956.2,3568165.3,44.9483223
2024-08-09,3568165.3,3568165.5,3439842.0,3519463.5,27.8819981
2024-08-10,3519463.5,3554675.1,3485257.4,3525564.5,13.0836265
2024-08-11,3525564.5,3575304.7,3383916.5,3408738.7,21.2452556
2024-08-12,3408056.9,3499861.5,3341050.2,3417048.4,26.1594945
2024-08-13,3417048.4,3533364.5,3349061.7,3478505.2,9.9136023
2024-08-14,3478505.2,3535001.6,3356512.1,3374544.9,18.4442514
2024-08-15,3374265.5,3430044.0,3225605.2,3305652.3,16.9792258
2024-08-16,3305652.3,3419021.7,3278002.0,3372743.7,10.6661779
2024-08-17,3372765.6,3416359.0,3364356.5,3399021.8,1.7340138
2024-08-18,3399021.8,3445785.7,3340000.0,3342468.7,2.6986382
2024-08-19,3342468.7,3386498.9,3294867.9,3380213.1,12.4356539
2024-08-20,3379946.7,3483180.4,3322553.3,3347898.8,22.1552914
2024-08-21,3347378.8,3499830.1,3333580.9,3461142.0,20.3607747
2024-08-22,3461142.0,3474245.9,3378673.8,3421053.7,15.5719872
2024-08-23,3421053.7,3656790.9,3420359.6,3612029.6,23.9134818
2024-08-24,3612029.6,3637777.0,3589387.3,3624207.6,11.2552634
2024-08-25,3624207.6,3660000.0,3595557.0,3627609.0,8.4713145
2024-08-26,3627609.0,3640380.9,3536306.1,3542999.9,14.21033
2024-08-27,3542999.9,3561857.5,3279020.1,3357187.7,18.45268
2024-08-28,3356407.3,3398594.4,3271466.6,3331013.0,17.7058339
2024-08-29,3331014.0,3447030.3,3309307.4,3342124.2,14.3442384
2024-08-30,3342124.2,3372614.0,3259849.3,3331705.0,10.0578337
2024-08-31,3331705.0,3353924.0,3314404.0,3324778.1,3.5566681
2024-09-01,3324778.1,3332065.0,3230000.0,3234514.0,10.0479733
2024-09-02,3234480.0,3363699.7,3228887.5,3348315.9,9.2393223
2024-09-03,3348315.9,3389999.8,3256872.3,3260441.0,11.1424125
2024-09-04,3259579.6,3315531.8,3158556.7,3282044.7,15.5549635
2024-09-05,3282090.0,3297478.0,3129969.6,3160927.1,13.9798905
2024-09-06,3159819.4,3199991.7,2965673.5,3049283.8,22.1276265
2024-09-07,3049283.8,3096079.3,3033307.5,3055206.0,6.6608117
2024-09-08,3055206.0,3104991.7,3028162.1,3080759.0,5.8198248
2024-09-09,3080759.1,3272370.5,3072079.8,3218713.3,18.1152966
2024-09-10,3218713.3,3280227.6,3185522.2,3255830.0,12.9116644
2024-09-11,3255049.0,3294881.3,3124212.1,3231514.8,14.5412821
2024-09-12,3231514.8,3291412.4,3207401.7,3266647.2,12.8676553
2024-09-13,3266647.2,3399996.6,3238575.0,3397710.2,13.335497
2024-09-14,3397710.2,3399997.0,3301076.5,3369579.0,5.904909
2024-09-15,3369579.0,3386904.7,3297588.4,3323056.7,6.273145
2024-09-16,3323056.7,3323056.7,3206938.5,3253121.3,14.8469545
2024-09-17,3252767.3,3425352.4,3218894.0,3359723.0,11.9752866
2024-09-18,3359723.0,3445891.8,3315196.1,3445891.8,22.4750724
2024-09-19,3445891.7,3553198.0,3432673.6,3503814.2,44.4213688
2024-09-20,3503814.1,3564927.9,3480171.6,3520267.0,23.9986042
2024-09-21,3520539.0,3543094.5,3504846.0,3537015.3,4.5720873
2024-09-22,3536701.5,3566186.3,3485000.0,3544364.0,10.2045114
2024-09-23,3545354.4,3609999.9,3494310.3,3542470.1,13.2815576
2024-09-24,3543172.9,3621363.2,3510000.0,3604135.3,9.4536566
2024-09-25,3604150.0,3620230.0,3533000.5,3543347.9,12.0056364
2024-09-26,3544218.0,3686123.4,3520000.0,3650900.0,19.21349
2024-09-27,3650227.1,3730318.8,3630383.6,3692652.7,12.0179254
2024-09-28,3693738.9,3718684.8,3675000.3,3698065.9,4.8920769
2024-09-29,3697382.3,3709999.7,3676239.1,3686084.4,3.0211344
2024-09-30,3692287.5,3693122.0,3540000.0,3556990.3,6.0237493
2024-10-01,3557435.9,3607980.2,3382296.3,3420000.0,12.3885697
2024-10-02,3420815.4,3513731.5,3381818.6,3418097.8,14.4493817
2024-10-03,3418097.8,3461816.7,3383326.8,3435607.0,13.0810001
2024-10-04,3435510.1,3536689.4,3420216.5,3508602.0,7.0070932
2024-10-05,3509032.2,3535699.0,3491438.1,3514998.3,2.4364104
2024-10-06,3514636.8,3567424.0,3498935.5,3554228.0,2.8814977
2024-10-07,3555913.4,3667818.5,3529580.4,3538045.1,6.5452099
2024-10-08,3538862.6,3594247.2,3521854.1,3538469.5,4.6875743
2024-10-09,3537572.0,3565766.3,3446048.9,3463550.9,5.1284987
2024-10-10,3462231.9,3516953.9,3390781.3,3458167.6,6.7968828
2024-10-11,3458167.6,3632999.9,3443959.8,3577002.4,5.3561832
2024-10-12,3578434.2,3638669.3,3569686.0,3624897.9,2.3885959
2024-10-13,3622944.9,3625000.0,3560000.1,3596646.7,2.9506988
2024-10-14,3598025.3,3800000.0,3581177.0,3777933.0,9.2762368
2024-10-15,3784637.0,3900000.0,3725382.5,3852963.8,14.5596328
2024-10-16,3852853.8,3935524.9,3835592.0,3882585.3,13.0240651
2024-10-17,3882600.0,3908687.0,3835002.0,3877285.7,7.9829803
2024-10-18,3878838.3,3979999.9,3861946.2,3948338.0,5.5726615
2024-10-19,3950000.0,3959999.9,3930000.3,3951330.2,3.2563271
2024-10-20,3950169.3,3999553.9,3934001.9,3979196.6,3.3269313
2024-10-21,3975830.5,4000000.0,3852662.7,3886000.0,10.4486645
2024-10-22,3888213.0,3913060.3,3840000.0,3883308.5,5.2711717
2024-10-23,3886931.6,3890025.0,3799708.0,3883024.8,5.8323358
2024-10-24,3882378.0,3997999.9,3869648.9,3955467.5,5.6152627
2024-10-25,3953144.0,4008525.1,3851869.9,3928176.3,8.0615086
2024-10-26,3923801.0,3960000.0,3908888.2,3942822.8,3.6306663
2024-10-27,3942806.1,4009834.8,3926068.0,3997083.0,3.5898392
2024-10-28,3997083.1,4099550.0,3963807.0,4083480.3,7.9904442
2024-10-29,4085000.0,4267146.0,4068891.0,4210774.0,13.4533079
2024-10-30,4219117.0,4249999.0,4160503.1,4219333.3,5.0872772
2024-10-31,4218618.7,4241522.1,4070677.5,4106293.4,7.6080835
2024-11-01,4104377.0,4184043.1,4022948.0,4061220.0,7.2851199
2024-11-02,4061190.0,4087606.0,4037023.7,4055152.0,3.6204136
2024-11-03,4057848.9,4059931.9,3949989.0,4022350.8,7.7747262
2024-11-04,4023962.2,4057685.0,3920301.9,3974915.5,7.3051496
2024-11-05,3972685.9,4122416.9,3950773.8,4053900.4,4.6629398
2024-11-06,4054267.4,4464624.0,4053344.4,4405783.2,30.9418637
2024-11-07,4404366.3,4485759.0,4342873.3,4435388.9,12.6516702
2024-11-08,4435321.0,4521251.8,4420000.1,4479440.0,9.5461065
2024-11-09,4479474.0,4506264.0,4444565.0,4494635.2,5.8399395
2024-11-10,4491594.6,4773462.0,4482837.0,4713487.9,19.5161269
2024-11-11,4710649.8,5250000.0,4703082.3,5192952.1,25.2211214
2024-11-12,5195000.0,5279999.5,4976598.1,5142677.1,33.6243991
2024-11-13,5146424.7,5464405.0,5050000.2,5308223.1,20.3041175
2024-11-14,5310580.2,5410136.9,5132419.0,5158145.7,14.5238428
2024-11-15,5161502.8,5412501.0,5140000.0,5357918.4,10.4349747
2024-11-16,5355394.2,5409999.9,5302518.0,5331316.2,6.0716585
2024-11-17,5327175.9,5379999.9,5242000.0,5290020.5,8.4099785
