timestamp,open,high,low,close,volume
2026-02-16 00:00:00,3981613.2,3996553.5,3953307.0,3968110.0,0.3944002
2026-02-16 04:00:00,3968110.1,3994988.9,3950008.8,3974491.6,0.2794794
2026-02-16 08:00:00,3975176.2,4002708.6,3966917.5,3994444.4,0.167291
2026-02-16 12:00:00,3995862.0,4068362.8,3902949.7,3918131.9,0.3614662
2026-02-16 16:00:00,3917078.4,3958452.1,3917078.4,3938668.3,0.0856025
2026-02-16 20:00:00,3936957.0,3998673.2,3936457.0,3997710.9,0.1068099
2026-02-17 00:00:00,3997710.8,4010665.6,3968307.3,3977017.6,0.1802039
2026-02-17 04:00:00,3972443.7,3982609.5,3940486.1,3965265.6,0.1984811
2026-02-17 08:00:00,3967458.2,3971701.7,3926312.4,3934234.6,0.1839482
2026-02-17 12:00:00,3934144.8,3965116.5,3860288.7,3911780.9,0.5654053
2026-02-17 16:00:00,3909691.3,3957152.6,3878780.0,3930293.6,0.0977438
2026-02-17 20:00:00,3932104.3,3940740.2,3910347.0,3916032.1,0.2347745
2026-02-18 00:00:00,3913063.7,3924818.7,3886126.5,3922745.2,0.4716757
2026-02-18 04:00:00,3921420.5,3955857.7,3909747.7,3954109.3,0.2547451
2026-02-18 08:00:00,3950892.3,3970036.1,3895999.5,3908306.9,0.1814375
2026-02-18 12:00:00,3909597.7,3964066.5,3875615.0,3929653.6,0.3165651
2026-02-18 16:00:00,3928858.2,3930931.4,3831672.1,3848829.4,0.8548106
2026-02-18 20:00:00,3846555.4,3878922.0,3841548.2,3861086.7,2.4937853
2026-02-19 00:00:00,3860785.3,3893353.2,3853953.8,3891414.1,0.292839
2026-02-19 04:00:00,3895523.5,3910498.1,3875115.1,3905048.0,0.2823559
2026-02-19 08:00:00,3903062.6,3907234.1,3870000.0,3872905.4,0.2255901
2026-02-19 12:00:00,3872659.7,3881732.4,3821400.4,3859804.7,0.9707485
2026-02-19 16:00:00,3858736.8,3897739.4,3830963.6,3890846.0,0.4288746
2026-02-19 20:00:00,3887615.7,3899999.9,3866714.5,3887901.9,0.1551955
2026-02-20 00:00:00,3890000.0,3924999.9,3890000.0,3917687.4,0.3212512
2026-02-20 04:00:00,3917579.1,3958835.7,3903041.9,3940677.0,0.6948107
2026-02-20 08:00:00,3942991.8,3975033.4,3922270.2,3924803.4,0.7158629
2026-02-20 12:00:00,3915287.6,3952197.8,3867249.2,3925004.5,0.3555501
2026-02-20 16:00:00,3922769.9,3949151.0,3888700.4,3929200.4,0.1926807
2026-02-20 20:00:00,3928086.9,3970334.5,3917090.1,3954919.7,0.1778539
2026-02-21 00:00:00,3957757.7,3960116.0,3925558.5,3934718.9,0.1840051
2026-02-21 04:00:00,3933624.9,3952268.9,3930000.1,3941459.8,0.1552995
2026-02-21 08:00:00,3947641.6,3972135.0,3941459.9,3965772.1,0.3382258
2026-02-21 12:00:00,3966677.4,3998000.0,3947502.4,3995938.6,0.1470786
2026-02-21 16:00:00,3995938.6,3995938.6,3964806.4,3988762.0,0.4549259
2026-02-21 20:00:00,3988762.0,3993394.1,3952516.9,3961330.7,0.1240351
2026-02-22 00:00:00,3958365.1,3967738.9,3946751.9,3959999.9,0.1407159
2026-02-22 04:00:00,3959999.9,3966860.4,3952000.1,3960117.7,0.1396639
2026-02-22 08:00:00,3960000.0,3975215.7,3954750.9,3963578.7,0.2407328
2026-02-22 12:00:00,3964508.7,3968780.4,3920824.3,3940982.2,0.1303504
2026-02-22 16:00:00,3942347.6,3945492.8,3912876.3,3925038.2,0.2670404
2026-02-22 20:00:00,3925037.5,3939298.7,3919475.4,3933329.7,0.3868817
2026-02-23 00:00:00,3932571.0,3938187.9,3740000.0,3766183.0,1.8587685
2026-02-23 04:00:00,3766225.9,3811087.4,3746054.1,3810309.6,0.93233
2026-02-23 08:00:00,3805587.1,3849484.1,3786578.8,3827329.1,0.6788636
2026-02-23 12:00:00,3827223.8,3841452.9,3782460.0,3788123.9,0.2776096
2026-02-23 16:00:00,3787979.4,3795079.5,3704913.5,3714349.3,0.8945893
2026-02-23 20:00:00,3713865.0,3753410.8,3694939.7,3734297.5,0.8848028
2026-02-24 00:00:00,3734378.2,3753862.4,3667601.3,3677658.3,0.5750018
2026-02-24 04:00:00,3679534.8,3682758.2,3629714.7,3653259.9,0.9272249
2026-02-24 08:00:00,3653043.5,3671254.0,3643870.9,3657862.0,0.4939352
2026-02-24 12:00:00,3654344.0,3691583.9,3615000.0,3690355.7,1.0187925
2026-02-24 16:00:00,3690522.7,3738910.6,3677983.3,3723692.4,0.5899093
2026-02-24 20:00:00,3722809.4,3731414.8,3688565.6,3705555.9,0.2906957
2026-02-25 00:00:00,3705612.2,3830345.7,3697404.5,3770474.6,0.9137422
2026-02-25 04:00:00,3771502.6,3786696.3,3734611.3,3749403.5,0.2825691
2026-02-25 08:00:00,3747075.7,3786451.7,3747075.7,3768702.9,0.6857268
2026-02-25 12:00:00,3770048.1,3888859.4,3766381.7,3879934.0,1.2666703
2026-02-25 16:00:00,3885113.8,4000000.0,3881747.4,3967739.7,2.9610572
2026-02-25 20:00:00,3967363.6,4021564.0,3887465.5,3908116.8,1.3677637
2026-02-26 00:00:00,3907721.3,3949721.1,3898847.8,3924940.1,0.435296
2026-02-26 04:00:00,3928732.6,3965022.5,3911137.0,3911826.4,0.4383392
2026-02-26 08:00:00,3914764.8,3959452.5,3911038.5,3926808.6,0.6099165
2026-02-26 12:00:00,3926301.4,3939769.6,3855025.0,3882452.6,0.4215436
2026-02-26 16:00:00,3886208.6,3911253.8,3838093.0,3895066.2,0.3651933
2026-02-26 20:00:00,3894032.2,3905891.1,3867940.5,3889698.7,0.1815808
2026-02-27 00:00:00,3887045.1,3893247.3,3860590.0,3893247.3,0.2331854
2026-02-27 04:00:00,3889275.1,3921664.1,3885811.0,3902487.1,0.330312
2026-02-27 08:00:00,3902061.4,3925685.6,3808278.8,3814486.1,0.5560403
2026-02-27 12:00:00,3814897.2,3833762.3,3791639.9,3815291.0,0.5394959
2026-02-27 16:00:00,3814344.5,3815646.0,3760148.1,3775990.0,0.1780179
2026-02-27 20:00:00,3775990.0,3806594.3,3750000.0,3800736.8,0.5176296
2026-02-28 00:00:00,3801686.5,3812561.2,3793744.8,3798942.0,0.2018894
2026-02-28 04:00:00,3798942.0,3800041.5,3644743.6,3690559.0,1.4405404
2026-02-28 08:00:00,3686064.9,3719956.6,3666335.8,3692767.9,1.7096937
2026-02-28 12:00:00,3695932.3,3777474.4,3693846.2,3749798.9,0.3161526
2026-02-28 16:00:00,3749591.0,3847407.3,3741667.2,3832926.6,0.6036787
2026-02-28 20:00:00,3829635.1,3905885.4,3818432.6,3864591.2,0.7895612
2026-03-01 00:00:00,3863608.5,3936287.8,3809090.0,3895481.9,0.3726911
2026-03-01 04:00:00,3897335.6,3908777.1,3844341.1,3878550.8,0.4086713
2026-03-01 08:00:00,3878568.2,3889572.9,3825000.0,3837558.0,0.2833119
2026-03-01 12:00:00,3839953.8,3885970.0,3811141.6,3858455.4,0.5123963
2026-03-01 16:00:00,3862564.2,3872949.9,3793921.2,3801706.2,0.52892
2026-03-01 20:00:00,3804429.6,3829999.9,3753487.3,3794788.9,0.3258308
2026-03-02 00:00:00,3793891.1,3894083.9,3793072.9,3884496.7,0.3928579
2026-03-02 04:00:00,3881014.8,3894083.9,3808981.0,3833310.3,0.4721898
2026-03-02 08:00:00,3835751.6,3883443.8,3824033.1,3857956.8,0.4066863
2026-03-02 12:00:00,3865814.1,4045626.0,3806017.8,4018698.3,1.9080811
2026-03-02 16:00:00,4018698.3,4075000.0,3984013.2,4005563.6,1.6003843
2026-03-02 20:00:00,4004519.5,4045000.0,3987706.6,4001213.7,0.2584391
2026-03-03 00:00:00,4002649.1,4023824.2,3970000.0,3978045.0,0.9831202
2026-03-03 04:00:00,3981198.7,4000835.4,3955834.2,3975592.6,0.490619
